TicketDate,Hr,TicketCount
2015-03-21,17,480
2015-01-03,19,244
2014-07-08,9,4
2015-11-30,17,298
2015-01-16,20,226
2014-08-19,17,341
2013-12-11,23,1
2014-11-14,16,389
2015-03-07,23,5
2014-04-22,11,208
2015-03-08,13,398
2015-11-17,13,388
2015-02-22,16,489
2014-10-25,20,297
2014-08-27,12,377
2013-12-31,19,152
2015-03-27,19,384
2015-05-24,11,179
2014-09-19,14,499
2013-12-08,17,316
2015-01-17,10,104
2014-09-11,19,337
2015-04-04,8,1
2015-04-13,19,326
2014-03-18,17,266
2015-11-03,22,107
2015-02-13,11,210
2014-10-08,20,243
2014-10-16,15,434
2014-12-14,23,1
2014-06-11,14,424
2015-09-22,14,389
2015-05-16,16,491
2015-08-10,22,110
2014-07-08,15,286
2015-11-25,11,290
2015-07-28,21,223
2014-02-19,16,292
2014-04-10,19,314
2014-05-19,12,405
2015-06-14,14,484
2014-05-13,10,111
2015-07-05,19,265
2015-10-06,8,2
2015-05-02,22,158
2014-02-05,22,63
2015-08-17,11,136
2015-08-24,16,347
2014-12-20,19,322
2014-11-22,11,268
2015-10-19,15,365
2015-09-16,18,372
2014-07-25,15,464
2015-06-21,19,274
2014-10-30,9,4
2014-02-25,12,283
2015-05-22,12,364
2014-07-02,13,508
2014-03-04,23,4
2015-01-22,22,64
2014-04-16,15,405
2015-03-13,19,334
2015-02-08,22,44
2014-05-13,16,351
2015-06-08,18,353
2014-08-14,11,223
2014-01-13,20,192
2015-07-11,15,423
2013-12-17,19,260
2015-10-06,14,451
2014-03-24,19,276
2015-05-02,16,500
2014-06-05,12,360
2014-03-30,9,4
2015-08-30,12,269
2014-10-03,8,1
2015-06-22,9,2
2014-04-29,19,248
2014-02-02,13,317
2015-10-19,18,381
2013-12-31,10,150
2014-04-30,12,330
2014-07-25,18,377
2015-03-27,10,94
2015-11-11,20,217
2014-02-11,21,99
2014-07-16,10,93
2015-04-19,12,351
2015-11-02,12,316
2014-04-16,18,390
2014-05-13,13,493
2015-06-08,15,389
2015-07-11,18,306
2014-01-19,19,215
2014-08-08,12,518
2014-12-17,10,126
2015-08-16,21,186
2014-04-07,10,53
2015-04-05,18,280
2014-05-22,21,226
2014-03-10,16,297
2014-04-02,18,343
2015-06-27,18,315
2015-02-28,15,463
2015-09-22,17,349
2015-05-25,21,190
2014-03-24,10,54
2015-02-05,13,393
2014-10-16,18,349
2015-08-11,12,285
2014-06-18,22,186
2014-03-11,9,2
2013-12-23,18,395
2015-09-13,9,7
2015-05-16,13,394
2014-06-19,9,1
2014-07-08,18,360
2013-12-14,10,142
2015-01-09,12,307
2014-03-10,22,80
2014-02-19,13,323
2015-02-22,13,418
2014-11-21,21,167
2015-02-16,20,187
2014-09-05,23,8
2014-06-24,18,436
2014-03-18,14,312
2015-01-30,11,135
2013-12-22,8,1
2015-11-30,23,3
2014-07-17,20,302
2014-02-10,11,132
2015-10-05,18,371
2015-10-11,20,251
2014-09-19,17,401
2013-12-08,14,457
2015-04-27,10,77
2015-05-03,12,349
2014-10-22,11,176
2015-01-24,18,328
2014-01-27,11,109
2015-07-19,10,108
2014-04-24,10,78
2015-06-16,13,473
2015-03-21,14,525
2014-05-05,21,186
2015-11-17,16,293
2014-12-28,17,402
2015-11-24,21,209
2015-07-20,20,305
2014-11-08,20,270
2014-11-14,13,482
2014-08-13,21,187
2014-01-14,10,53
2015-04-10,10,71
2015-03-14,9,3
2014-12-11,14,369
2014-12-11,17,271
2015-09-08,23,3
2015-10-28,20,183
2014-10-02,18,369
2015-09-28,13,381
2015-02-22,19,222
2014-08-27,9,2
2015-11-03,19,271
2015-01-30,17,294
2013-12-02,15,268
2014-06-11,11,246
2014-10-22,14,337
2014-12-20,22,123
2015-09-05,11,198
2015-03-07,20,233
2014-11-08,14,528
2015-01-03,16,395
2013-12-16,9,4
2015-12-01,10,100
2015-05-10,17,387
2014-11-05,8,3
2015-01-17,13,444
2015-01-11,11,191
2015-01-16,23,2
2014-10-31,19,234
2014-01-27,17,245
2014-11-28,10,84
2014-07-31,14,438
2014-09-02,11,168
2015-10-25,14,431
2014-10-08,17,376
2014-10-08,23,2
2014-10-16,12,415
2015-04-13,16,342
2015-02-13,8,1
2014-01-08,11,132
2014-05-07,17,329
2014-12-05,15,428
2015-04-04,11,313
2015-06-02,19,260
2014-09-19,11,264
2015-01-16,17,333
2014-03-27,22,116
2015-10-19,12,288
2014-08-27,15,380
2013-12-30,23,5
2015-06-21,22,123
2013-12-31,16,501
2015-03-27,16,380
2015-11-11,14,416
2014-05-30,19,410
2015-08-17,8,3
2015-04-19,18,403
2015-03-13,22,155
2014-04-10,16,291
2014-09-10,9,4
2015-02-14,21,192
2015-02-08,19,186
2014-01-13,17,252
2013-12-17,22,59
2015-10-06,11,188
2015-07-05,16,390
2015-08-03,14,404
2015-05-16,19,343
2014-07-08,12,364
2015-11-25,8,17
2014-02-19,19,274
2015-09-22,11,172
2014-12-19,9,8
2014-04-23,23,2
2014-01-06,12,268
2014-02-05,19,222
2015-05-02,19,326
2014-03-24,16,297
2014-06-05,15,424
2015-08-30,15,431
2015-08-30,9,3
2014-10-03,11,250
2015-01-02,23,5
2015-11-08,8,3
2014-05-19,9,5
2014-04-16,12,354
2014-01-13,23,6
2015-07-11,12,313
2015-06-08,21,203
2015-11-25,14,584
2015-07-28,18,405
2014-07-02,16,335
2015-03-30,22,101
2014-02-25,15,238
2014-03-04,20,205
2015-01-22,19,222
2014-07-24,14,414
2015-10-18,14,417
2014-11-20,20,229
2014-12-08,10,88
2014-09-18,16,408
2015-11-05,7,3
2015-11-14,15,515
2014-08-20,15,387
2014-12-18,11,271
2014-10-06,12,394
2015-11-24,10,99
2014-08-30,10,113
2014-12-27,16,490
2014-09-08,21,199
2015-01-13,22,61
2015-01-14,12,266
2014-02-16,18,315
2014-05-12,15,314
2015-12-03,21,183
2015-05-13,18,371
2015-08-06,15,381
2015-01-06,17,249
2015-10-09,12,393
2014-05-10,18,388
2015-12-02,8,1
2014-07-15,12,429
2015-02-11,20,244
2014-03-17,22,98
2014-03-27,11,195
2015-04-16,17,347
2014-01-20,17,315
2015-06-21,11,173
2014-01-03,17,249
2015-08-23,15,443
2014-01-30,18,286
2015-05-22,20,282
2014-10-23,12,316
2014-05-29,15,434
2015-06-01,21,161
2015-03-20,16,296
2013-12-24,16,458
2014-03-07,21,181
2015-07-25,17,410
2015-10-06,22,90
2014-08-21,8,1
2015-03-10,21,139
2014-08-11,13,468
2014-02-18,15,267
2013-12-14,21,150
2015-07-08,17,282
2015-05-15,15,435
2014-04-13,17,426
2014-06-18,11,222
2014-04-03,22,105
2015-09-02,10,75
2015-10-26,12,115
2014-06-08,10,115
2015-06-28,22,143
2015-06-28,16,391
2014-08-01,12,454
2014-11-29,8,1
2015-10-16,17,473
2014-11-03,20,213
2015-09-29,11,174
2015-06-01,15,303
2014-07-05,11,218
2015-03-20,22,119
2013-12-24,22,23
2014-03-07,15,376
2014-02-18,18,330
2015-07-08,14,369
2015-11-04,23,7
2014-08-10,23,5
2014-04-13,14,548
2015-01-16,9,4
2015-07-18,15,448
2014-04-23,15,377
2014-06-16,11,187
2015-03-20,13,433
2015-09-10,11,184
2014-02-09,10,69
2015-05-06,10,102
2014-01-03,14,288
2014-02-26,10,67
2015-05-23,10,103
2013-12-07,13,534
2015-03-30,14,402
2015-04-26,9,2
2015-09-19,19,326
2014-06-25,19,355
2014-05-02,23,5
2014-03-08,11,235
2015-07-17,22,215
2015-06-02,11,148
2014-04-22,22,107
2014-02-08,17,402
2015-05-05,17,355
2015-12-01,18,325
2014-05-10,15,509
2015-08-04,15,366
2014-09-07,11,200
2014-01-22,17,199
2014-01-12,22,51
2015-04-08,22,111
2014-05-19,23,8
2014-09-16,19,304
2015-11-22,10,161
2014-05-30,11,245
2015-08-23,18,314
2015-04-25,22,166
2014-05-02,17,397
2014-01-30,15,250
2015-04-26,15,470
2015-07-27,17,406
2014-05-29,18,400
2014-01-29,22,39
2015-08-14,10,111
2015-04-16,14,394
2014-01-13,9,2
2014-01-20,14,387
2014-05-20,10,92
2014-06-08,19,332
2014-02-08,23,7
2015-11-04,17,358
2014-12-08,19,268
2013-12-15,11,201
2014-06-17,21,222
2015-09-11,21,256
2015-03-11,11,186
2014-11-28,18,308
2014-10-05,22,103
2015-02-09,23,2
2014-02-16,15,424
2015-05-13,15,368
2015-01-06,14,257
2013-12-05,10,67
2015-03-01,10,93
2015-01-23,14,362
2014-09-25,21,180
2015-11-14,18,308
2014-11-21,10,89
2014-08-20,18,388
2015-02-02,15,184
2015-03-28,11,262
2014-11-01,23,1
2014-10-15,14,477
2014-11-11,18,385
2014-07-14,22,96
2014-01-11,12,312
2015-10-08,22,147
2015-04-07,12,353
2015-02-12,10,76
2015-10-18,17,431
2015-06-20,21,240
2014-07-24,17,411
2014-03-26,21,143
2014-04-05,22,174
2015-02-19,15,293
2014-04-21,12,387
2015-06-19,11,228
2014-03-25,11,149
2015-09-28,21,177
2014-11-01,17,408
2015-09-21,16,303
2015-02-02,9,2
2015-05-03,20,253
2014-12-08,13,388
2014-06-18,8,2
2014-09-08,18,368
2013-12-05,16,290
2014-01-01,14,401
2015-03-28,14,460
2015-12-03,18,301
2015-03-01,16,329
2014-11-20,23,2
2015-10-28,12,252
2014-08-03,12,329
2015-04-16,20,265
2014-12-18,14,443
2015-02-10,10,65
2014-08-12,23,1
2014-10-05,19,331
2014-01-20,20,171
2014-10-06,9,3
2015-06-09,16,361
2014-10-15,20,264
2014-02-07,10,69
2015-01-04,14,439
2015-04-06,19,319
2015-01-14,9,2
2014-09-16,13,379
2015-08-06,12,377
2014-09-09,8,1
2015-11-23,23,8
2014-08-30,13,506
2014-09-26,14,516
2014-02-26,16,247
2015-11-24,13,506
2015-01-23,20,220
2014-08-29,23,22
2014-12-27,19,345
2015-01-24,10,78
2014-12-28,9,1
2014-12-18,8,4
2014-08-20,12,408
2015-11-14,12,422
2014-12-17,18,407
2013-12-14,18,319
2015-01-15,22,65
2015-03-10,18,292
2014-08-11,10,81
2014-04-13,20,234
2015-11-05,10,92
2013-12-24,19,221
2015-07-18,9,2
2015-03-20,19,238
2014-04-23,9,1
2014-05-03,10,125
2014-11-30,18,259
2015-05-22,23,12
2014-10-23,15,386
2014-02-25,23,3
2015-09-02,13,414
2014-06-08,13,493
2015-10-26,9,21
2015-06-21,8,1
2014-07-15,15,301
2014-09-21,22,121
2014-06-10,18,378
2014-03-05,16,260
2014-03-13,11,102
2015-04-30,17,391
2014-04-17,22,123
2015-10-04,17,488
2015-08-11,21,200
2015-09-05,8,2
2014-02-23,21,133
2015-03-05,15,216
2014-06-23,17,385
2014-03-23,12,354
2015-08-26,13,426
2015-07-03,11,163
2015-07-29,22,148
2014-02-13,20,126
2015-06-23,10,89
2015-08-08,23,7
2015-08-08,17,423
2015-04-10,21,214
2014-06-13,16,406
2014-06-13,22,158
2013-12-28,21,224
2015-09-24,22,160
2015-08-29,11,176
2014-11-25,15,407
2014-04-27,17,429
2014-06-03,21,196
2015-08-18,18,374
2014-01-25,12,310
2014-10-01,17,369
2015-04-20,22,105
2015-05-01,15,486
2015-08-19,10,87
2014-08-05,17,345
2015-04-02,9,8
2015-01-21,15,246
2014-06-12,21,233
2014-11-16,21,102
2014-10-10,11,260
2015-03-16,11,157
2015-07-04,12,267
2015-03-23,8,3
2014-11-23,18,319
2015-01-11,14,395
2014-03-10,13,377
2015-01-28,12,260
2014-12-06,11,328
2015-05-18,13,450
2014-02-05,8,1
2015-11-29,16,406
2015-07-11,9,2
2014-09-20,21,256
2015-05-08,12,435
2014-08-15,18,388
2015-11-28,15,420
2014-10-03,14,549
2014-11-26,10,137
2015-10-03,16,495
2014-01-16,12,304
2013-12-10,8,1
2014-05-16,8,2
2014-04-20,20,202
2015-09-26,19,315
2013-12-03,11,185
2015-06-15,21,230
2015-11-19,21,139
2014-03-20,8,2
2015-10-22,7,1
2015-01-18,11,209
2014-08-08,21,256
2015-03-03,18,242
2014-07-29,20,313
2015-09-23,21,238
2015-03-26,12,372
2014-11-26,16,476
2014-10-21,10,78
2014-11-05,22,114
2014-11-15,23,8
2014-07-03,9,1
2015-01-08,19,211
2015-04-21,23,1
2013-12-01,11,212
2014-07-28,22,160
2015-01-01,22,124
2014-09-20,18,433
2014-11-23,15,564
2014-09-30,19,353
2014-10-11,9,2
2014-08-18,13,473
2015-03-06,19,274
2015-01-26,12,349
2014-08-05,14,451
2015-08-21,13,529
2014-01-05,19,182
2014-09-23,22,103
2014-12-03,10,80
2015-01-19,15,414
2014-06-05,21,247
2014-08-15,15,453
2014-04-27,14,504
2015-11-29,13,333
2014-10-01,14,362
2015-01-18,20,175
2014-08-25,10,71
2015-01-29,10,49
2015-11-08,22,71
2014-09-13,21,237
2014-10-11,15,592
2015-01-11,17,333
2014-08-16,10,90
2015-08-09,18,331
2015-03-05,18,231
2014-06-23,14,426
2015-06-16,22,148
2014-09-02,8,1
2014-03-12,10,46
2015-02-26,21,168
2014-08-26,11,161
2014-03-05,13,348
2014-04-28,9,3
2015-04-21,17,368
2015-07-06,9,4
2014-01-08,17,227
2014-05-08,10,67
2015-08-18,15,333
2015-10-11,11,193
2014-02-20,23,5
2015-05-01,18,458
2014-12-11,8,1
2014-10-18,12,459
2015-06-06,21,255
2015-08-08,14,441
2015-02-23,17,243
2014-12-31,21,2
2014-06-13,13,492
2015-10-14,15,348
2014-04-18,17,418
2015-08-28,10,92
2014-10-08,11,216
2014-08-06,18,399
2015-10-01,19,248
2015-10-21,12,348
2014-03-02,18,305
2015-10-04,14,472
2014-02-20,17,283
2015-03-08,16,484
2014-06-20,10,97
2015-06-13,18,380
2015-02-23,23,4
2015-06-26,14,488
2014-12-04,11,172
2014-04-28,18,406
2013-12-29,22,118
2015-10-24,10,128
2015-06-23,19,281
2014-03-02,15,445
2014-06-30,11,194
2014-03-23,9,3
2014-02-23,18,292
2015-11-09,23,5
2014-03-12,16,310
2015-06-05,23,7
2015-07-03,14,445
2015-07-29,19,409
2015-08-26,10,77
2013-12-31,22,3
2014-03-05,19,265
2014-03-13,8,1
2015-05-08,9,3
2014-01-18,12,315
2015-11-16,20,264
2015-08-19,13,473
2015-03-15,13,393
2014-05-08,13,369
2015-09-24,19,338
2015-08-01,23,11
2015-05-18,10,101
2014-08-13,15,371
2014-06-20,16,409
2015-04-20,19,336
2014-01-25,9,2
2014-07-01,9,1
2015-06-23,13,477
2014-04-28,12,379
2015-07-22,22,132
2015-05-21,8,3
2015-01-21,12,320
2014-05-05,15,347
2014-09-28,16,438
2014-05-05,9,1
2014-04-25,14,500
2015-04-13,22,110
2014-09-21,19,360
2014-06-10,21,227
2014-08-23,10,132
2014-04-17,19,328
2015-08-11,18,310
2015-10-04,20,206
2015-08-01,17,370
2015-05-01,12,379
2015-08-29,8,1
2015-08-08,20,254
2014-05-15,10,93
2014-01-07,19,184
2015-05-11,13,418
2015-01-03,22,91
2015-08-16,15,404
2014-06-21,14,515
2014-06-13,19,272
2014-01-15,14,312
2014-02-13,23,1
2015-10-03,19,261
2015-04-28,14,421
2013-12-10,11,155
2015-09-16,21,230
2015-07-31,22,197
2015-05-08,15,422
2014-03-13,14,301
2014-09-10,23,9
2015-09-23,18,389
2015-07-01,11,220
2015-11-29,19,207
2015-06-24,14,453
2015-01-18,14,339
2013-12-03,14,352
2015-06-11,13,468
2015-06-11,19,365
2015-10-09,9,4
2015-02-11,23,2
2014-07-15,9,6
2014-03-17,13,327
2014-03-17,19,280
2015-06-01,18,382
2014-11-02,10,102
2015-09-29,8,1
2015-09-29,14,381
2015-02-01,22,46
2014-07-05,14,457
2014-07-05,8,1
2014-03-07,18,371
2015-07-25,20,293
2014-04-30,20,140
2015-09-19,13,481
2014-11-19,10,52
2014-10-23,9,4
2015-02-28,23,6
2014-10-24,22,157
2015-02-21,18,258
2014-03-27,14,335
2014-04-03,19,357
2015-10-26,15,224
2015-06-28,19,318
2014-08-01,15,435
2015-06-15,18,382
2014-04-20,17,425
2014-01-26,10,59
2015-03-23,11,138
2014-11-06,23,7
2014-07-26,19,349
2015-09-26,22,201
2014-06-02,23,6
2015-11-19,18,235
2014-12-03,16,261
2014-06-12,18,417
2014-07-19,22,214
2014-08-05,20,289
2014-06-28,11,262
2014-11-16,18,337
2015-03-16,14,367
2015-03-16,8,1
2014-07-29,17,369
2015-03-26,9,5
2014-07-29,23,3
2014-11-26,13,412
2014-11-26,19,245
2014-04-10,22,126
2015-03-13,16,456
2014-03-20,11,348
2014-12-06,14,511
2014-11-13,20,156
2014-08-08,18,409
2015-07-04,9,5
2013-12-03,8,1
2015-01-28,9,2
2015-12-01,14,333
2014-01-13,19,246
2015-01-09,16,312
2014-08-07,15,372
2014-05-13,9,1
2015-02-28,19,255
2015-08-10,21,201
2014-01-06,22,55
2015-10-26,11,98
2014-04-30,16,235
2014-06-18,12,410
2014-04-29,15,301
2015-08-23,14,432
2014-08-21,9,6
2014-10-03,15,510
2015-04-19,16,487
2014-03-04,16,284
2015-10-12,11,244
2014-07-02,12,430
2014-06-25,15,402
2015-10-19,14,349
2015-10-19,8,2
2015-02-21,22,92
2015-11-25,18,407
2014-10-23,11,178
2014-02-25,19,212
2015-06-21,18,291
2015-06-21,12,320
2014-06-25,9,3
2015-04-12,19,316
2015-07-04,11,170
2015-08-10,15,418
2014-01-06,16,249
2014-10-10,12,417
2014-05-06,12,389
2015-08-17,18,381
2014-04-23,19,302
2015-04-19,22,105
2014-11-13,22,72
2014-01-26,15,374
2015-05-08,20,270
2014-02-02,12,314
2015-10-05,23,2
2015-05-01,23,4
2014-12-17,9,7
2014-03-24,15,288
2015-03-12,20,258
2015-08-16,20,269
2014-02-09,9,1
2013-12-07,12,435
2015-06-27,23,9
2014-12-03,15,275
2015-05-15,17,442
2014-01-19,18,259
2013-12-14,9,6
2013-12-14,15,476
2015-02-05,12,332
2014-09-01,12,369
2014-03-10,21,154
2013-12-21,12,433
2015-08-23,17,389
2015-03-19,17,323
2015-05-29,11,221
2014-11-19,21,122
2014-08-25,15,346
2015-01-29,9,4
2015-01-29,15,247
2014-01-12,21,85
2015-07-04,20,247
2015-09-13,8,2
2014-05-12,17,429
2014-12-10,12,393
2015-06-27,17,384
2014-10-21,15,399
2015-03-27,15,409
2014-08-20,17,365
2014-08-26,10,64
2014-03-16,17,344
2014-06-10,23,5
2015-06-26,22,216
2013-12-08,13,439
2015-11-30,22,62
2014-12-24,12,458
2015-09-11,9,5
2015-09-05,16,459
2013-12-15,10,100
2015-08-29,19,320
2014-06-17,20,329
2014-08-19,13,478
2015-05-01,17,394
2014-12-17,15,377
2015-08-28,15,455
2015-04-03,12,515
2014-06-24,17,342
2014-01-18,17,354
2014-05-18,10,133
2015-08-22,22,211
2015-07-10,16,399
2014-10-22,10,55
2014-08-06,23,2
2014-10-28,12,307
2014-03-02,23,1
2014-12-31,9,6
2014-04-21,20,265
2014-08-26,19,355
2015-10-18,16,497
2015-05-14,16,361
2014-04-28,17,361
2015-10-24,15,475
2014-04-28,23,6
2015-06-20,20,277
2015-05-07,19,348
2015-10-11,19,354
2015-10-31,12,322
2014-05-05,20,269
2015-06-13,23,8
2014-12-11,13,449
2014-09-02,16,372
2014-11-04,9,4
2014-07-07,13,448
2015-08-22,16,451
2014-06-24,23,4
2014-10-15,13,503
2014-03-09,20,180
2015-09-04,12,388
2015-08-09,23,1
2015-03-05,23,2
2014-09-08,9,4
2014-08-13,20,313
2015-02-12,9,4
2014-07-07,16,342
2015-07-03,19,303
2014-08-26,16,401
2014-07-14,13,432
2014-06-16,22,184
2015-09-05,10,91
2014-11-20,22,103
2015-08-29,13,407
2014-07-21,10,69
2014-08-19,19,342
2015-01-23,19,282
2015-11-01,10,134
2014-08-12,22,122
2014-05-18,13,546
2014-05-12,11,181
2014-12-04,16,313
2014-10-22,13,375
2015-05-28,10,72
2015-01-16,22,97
2015-10-04,19,282
2014-06-30,16,290
2015-10-10,21,256
2014-10-15,19,262
2015-10-18,10,97
2014-10-08,16,416
2014-10-08,22,126
2015-07-17,13,564
2015-09-27,22,100
2014-10-01,19,312
2014-05-05,14,399
2014-09-02,10,80
2013-12-01,16,415
2015-10-17,18,361
2015-05-21,13,442
2015-11-23,22,73
2014-10-29,10,85
2014-05-25,10,140
2014-06-23,19,447
2014-01-25,14,435
2015-10-25,13,393
2015-06-19,22,199
2014-07-01,14,348
2015-03-20,18,364
2015-05-08,14,436
2015-07-18,8,2
2015-02-11,8,1
2014-10-14,18,382
2014-01-26,9,1
2014-05-26,11,260
2015-03-13,21,218
2015-02-04,11,150
2014-10-07,21,166
2014-03-23,14,480
2014-08-27,14,411
2015-07-11,11,202
2015-07-04,14,389
2015-05-22,8,1
2014-12-10,18,281
2015-01-28,14,213
2014-09-10,8,1
2015-11-29,18,271
2015-01-15,21,139
2014-05-19,14,487
2015-04-02,11,272
2015-09-06,11,178
2015-09-12,13,315
2014-07-08,11,179
2015-08-30,14,436
2015-07-24,10,98
2014-02-01,11,195
2015-03-26,14,335
2014-11-26,18,315
2014-03-17,18,319
2014-03-30,11,196
2015-09-19,10,121
2014-09-03,11,181
2014-08-18,18,440
2015-05-22,14,488
2014-09-24,22,144
2015-01-22,18,262
2013-12-07,18,363
2014-12-03,21,136
2015-05-15,11,179
2015-01-14,23,2
2013-12-14,12,403
2015-02-05,9,7
2015-06-20,23,11
2015-03-26,17,312
2014-03-10,18,367
2013-12-07,15,514
2015-06-27,20,267
2014-03-03,21,83
2015-04-02,14,438
2015-01-21,20,187
2014-05-13,15,435
2015-07-04,17,357
2014-03-24,12,323
2014-05-06,18,331
2015-08-16,23,6
2015-03-12,23,4
2015-01-22,15,320
2015-01-28,17,220
2013-12-21,9,4
2014-01-05,21,108
2014-02-02,15,389
2015-05-01,20,261
2015-03-20,15,362
2015-07-18,11,154
2015-05-08,17,430
2015-05-08,23,9
2015-01-08,21,102
2015-02-11,11,160
2014-10-14,15,416
2014-10-21,12,413
2015-05-15,20,325
2014-01-19,21,123
2015-03-27,12,411
2014-03-31,9,1
2014-01-12,18,294
2015-05-16,15,438
2014-02-09,12,256
2014-12-10,15,256
2015-04-09,11,171
2014-12-23,8,26
2015-03-19,20,226
2014-03-23,17,333
2015-05-29,8,1
2014-04-29,21,149
2014-02-02,9,3
2015-01-29,12,280
2015-10-18,19,257
2015-02-05,15,236
2014-04-28,20,278
2015-10-24,12,329
2014-01-25,17,336
2014-10-15,10,107
2015-10-17,15,538
2015-10-25,16,472
2015-08-15,22,171
2015-02-12,12,364
2014-07-01,17,325
2015-02-19,9,4
2014-03-02,20,103
2015-05-23,12,347
2014-07-07,10,62
2015-08-29,16,422
2015-10-31,9,29
2015-10-11,22,136
2014-05-05,17,365
2014-12-17,12,480
2014-01-11,23,7
2015-06-26,19,344
2015-11-30,19,275
2014-08-26,13,422
2014-03-16,20,222
2014-12-24,9,98
2014-03-09,17,415
2014-03-09,23,1
2015-07-03,16,416
2015-08-22,19,348
2015-04-03,9,4
2014-10-22,16,299
2014-01-18,20,211
2014-06-24,20,291
2014-06-30,13,461
2015-04-24,23,15
2015-10-11,16,504
2014-05-05,23,2
2015-10-18,13,396
2014-10-08,19,337
2014-07-08,8,1
2014-05-04,19,302
2014-10-15,16,385
2014-08-05,22,119
2014-05-11,16,495
2015-10-25,10,109
2014-12-04,19,274
2014-06-30,19,364
2014-03-23,11,209
2015-08-15,19,324
2015-07-17,10,155
2014-04-27,22,100
2014-08-19,16,346
2014-10-01,22,141
2014-09-02,13,372
2015-08-08,22,181
2014-12-18,10,131
2014-07-14,10,74
2014-03-16,14,421
2015-09-05,13,408
2014-06-23,22,174
2014-09-09,10,92
2014-05-12,14,375
2014-08-12,19,312
2015-07-10,13,407
2013-12-06,14,428
2015-04-30,22,116
2015-11-07,9,39
2015-10-04,22,103
2015-08-29,10,100
2014-08-19,22,171
2015-05-02,21,238
2014-07-08,14,362
2015-03-26,11,192
2014-02-01,14,458
2014-11-26,21,162
2014-04-13,8,1
2013-12-07,9,5
2014-12-03,18,277
2014-04-06,11,238
2015-05-09,18,385
2014-03-30,14,438
2015-11-01,13,350
2014-09-30,21,200
2015-05-22,11,255
2014-12-16,11,223
2015-10-10,18,373
2015-03-06,21,177
2015-03-19,14,391
2015-07-11,8,1
2015-01-29,18,256
2014-01-26,12,258
2014-01-26,18,240
2015-11-29,21,108
2015-01-15,18,314
2014-05-19,11,255
2014-01-19,15,439
2015-09-12,10,24
2015-05-15,14,493
2013-12-13,11,232
2015-05-22,17,410
2015-01-22,21,120
2015-03-13,18,407
2014-10-07,18,357
2014-07-15,11,187
2015-02-04,14,295
2015-07-11,14,425
2014-03-17,15,234
2014-02-08,11,188
2014-03-16,23,5
2014-11-17,8,1
2014-12-02,20,203
2013-12-20,17,440
2015-02-11,14,305
2015-04-01,22,139
2014-09-07,14,511
2015-02-04,17,238
2014-11-25,23,7
2014-03-23,20,179
2014-11-10,11,215
2014-08-31,17,400
2014-09-21,8,1
2015-02-25,8,1
2014-11-03,14,457
2013-12-06,23,5
2014-01-25,20,213
2014-12-09,17,264
2014-08-17,23,2
2014-12-30,14,501
2014-12-30,8,3
2015-02-17,16,215
2014-02-01,17,403
2015-03-26,20,242
2014-10-20,20,209
2014-07-26,8,1
2015-11-12,10,101
2014-12-23,11,374
2015-02-10,19,229
2015-03-19,23,1
2014-10-13,23,2
2014-12-22,16,519
2014-08-24,20,270
2015-05-28,16,335
2015-11-28,23,3
2013-12-06,17,343
2015-01-28,20,176
2014-09-14,11,273
2014-02-22,8,1
2015-09-10,14,355
2014-12-09,23,3
2015-02-18,11,155
2014-05-17,15,585
2013-12-13,20,217
2014-02-07,19,244
2014-02-13,12,193
2014-10-26,16,523
2014-07-20,12,317
2015-04-01,16,365
2013-12-05,22,108
2015-11-06,14,501
2014-05-11,22,122
2014-04-18,9,1
2015-03-25,19,297
2014-02-14,16,518
2014-07-13,15,420
2014-09-22,9,3
2015-02-03,16,213
2014-05-24,12,413
2015-03-18,22,96
2013-12-19,16,408
2014-01-31,22,124
2015-05-21,19,321
2015-05-27,21,168
2014-09-08,15,357
2014-05-25,16,503
2014-12-15,19,289
2014-04-04,15,384
2014-02-20,9,4
2014-07-27,9,2
2015-05-14,22,179
2014-12-08,22,83
2014-03-22,19,354
2015-09-11,18,382
2015-09-17,11,214
2014-06-07,12,422
2015-09-24,8,2
2015-05-27,12,357
2014-03-29,16,437
2014-05-31,15,531
2014-05-31,9,1
2013-12-12,19,235
2015-02-03,22,54
2014-04-11,12,412
2014-05-18,19,391
2014-01-18,23,7
2015-11-13,11,249
2015-07-16,15,399
2014-09-15,12,342
2014-01-31,16,280
2015-01-27,19,151
2014-02-07,13,426
2015-07-30,12,395
2015-07-02,21,190
2014-07-20,18,426
2014-03-22,16,528
2015-10-30,23,12
2015-07-23,15,400
2015-07-09,18,382
2014-07-13,21,212
2014-02-14,10,96
2014-03-15,19,364
2014-03-08,22,163
2015-06-03,12,342
2015-11-07,12,397
2013-12-05,19,274
2014-10-21,21,177
2014-05-11,19,338
2014-04-12,10,143
2015-09-04,18,312
2015-08-06,9,3
2015-03-31,18,322
2014-05-17,21,294
2013-12-26,13,386
2014-06-01,13,483
2015-05-20,21,225
2015-10-24,21,224
2014-09-01,18,377
2014-03-28,18,413
2014-05-04,22,142
2015-02-10,13,337
2015-06-10,9,5
2015-11-14,9,32
2015-08-28,21,234
2014-05-24,18,397
2014-01-24,22,81
2014-04-05,13,487
2015-03-24,21,157
2014-06-30,22,151
2014-08-03,9,2
2015-04-14,9,4
2015-06-11,10,69
2015-01-05,10,76
2015-10-30,17,387
2014-09-07,20,312
2013-12-20,11,281
2014-12-29,13,472
2015-08-27,20,315
2015-06-04,13,458
2014-08-31,23,15
